title,link_url,text
바스터즈: 거친 녀석들,https://ko.wikipedia.org/wiki/%EB%B0%94%EC%8A%A4%ED%84%B0%EC%A6%88:_%EA%B1%B0%EC%B9%9C_%EB%85%80%EC%84%9D%EB%93%A4,"독일이 무차별적으로 유대인을 학살하던 2차 세계 대전 시기, 나치의 잔인하고 폭력적인 행태에 분개한 유대인 출신의 미군 알도 레인 중위(브래드 피트) 는 ‘당한 만큼 돌려준다!’는 강렬한 신념으로 그와 뜻을 함께 하는 사람들을 모아 ‘개떼들’이라는 조직을 만든다. 각각의 분야에서 재능을 가진 조직원들을 모은 알도 레인은 나치가 점령한 프랑스의 한 작은 마을에 위장 잠입해 당한 것에 몇 배에 달하는 피의 복수극을 시작하는데…"
토리노의 말,https://ko.wikipedia.org/wiki/%ED%86%A0%EB%A6%AC%EB%85%B8%EC%9D%98_%EB%A7%90,"이탈리아의 토리노에 얽힌 니체와 말에 관한 유명한 일화가 내레이션으로 흐르며 영화는 시작된다. 미쳐 날뛰는 말에게 채찍질을 가하던 마부에게 다가간 니체는 말을 부둥켜안고 울고 나서는 10년 동안 병상에 누워 있다가 생을 마감한다.  이 영화의 주인공은 마부와 그의 딸이다. 황량한 들판에 있는 집에서 사는 마부와 그의 딸은 극심한 가난에 시달린다. 식탁에 올라오는 것이라고는 삶은 감자뿐. 어느 날 말이 병들어 더이상 움직이지 않자 마부는 일을 포기하게 되고, 그들은 점점 더해가는 가난에 짓눌린다. 이웃에 사는 한 남자가 약초 술을 얻으러 찾아오고, 마부는 그에게 술을 건넨다. 이웃 남자는 세상이 파멸해가고 있다는 말을 남기고 사라지고, 다음날에도 말은 움직이지 못한다. 집 앞을 지나던 집시 무리가 우물에서 물을 마시려 하자 마부는 그들을 쫓아버린다. 집시들은 그에게 저주를 퍼붓는다.  다음날 우물이 말라버리는 기이한 현상이 일어나고, 마부와 딸은 짐을 꾸려 다른 곳으로 떠나려 하지만 결국 다시 집으로 돌아온다. 다음날 약초 술도 바닥이 나고 말이 움직이지 않자, 딸은 마구간의 문을 닫아버린다. 그날 밤 기름이 가득 들어 있음에도 불구하고 양초에는 불이 붙지 않고, 마부와 딸은 어둠 속에서 잠자리에 든다. 다음날도 불은 여전히 붙지 않고, 불씨마저 없어진 그들은 주식인 삶은 감자조차 만들지 못하고 생감자를 식탁에 둔 채 마주 앉는다. 마부는 감자를 먹지 않는 딸에게 먹어야만 한다고 말하고 생감자를 씹는다. 영화는 불가사의한 현상들로 인해 죽음으로 향하고 있는 부녀의 일상을 여섯날에 걸쳐 보여주고 있다."
더 그레이트 뷰티,https://ko.wikipedia.org/wiki/%EB%8D%94_%EA%B7%B8%EB%A0%88%EC%9D%B4%ED%8A%B8_%EB%B7%B0%ED%8B%B0,"40여 년 전 소설 한 권을 끝으로 더 이상 책을 쓰지 못하는 젭은 로마 1%의 삶을 누리는 셀러브리티이다. 하지만 어떤 화려한 파티와 예술도 그의 마음을 울리지 못하고, 65번 째 생일파티가 지난 어느 날 첫사랑의 부고 소식을 들은 후 가장 아름다웠던 기억을 반추하기 시작한다."
피쉬 탱크,https://ko.wikipedia.org/wiki/%ED%94%BC%EC%89%AC_%ED%83%B1%ED%81%AC,2013년 공개된 이탈리아의 영화이다.
봄 여름 가을 겨울 그리고 봄,https://ko.wikipedia.org/wiki/%EB%B4%84_%EC%97%AC%EB%A6%84_%EA%B0%80%EC%9D%84_%EA%B2%A8%EC%9A%B8_%EA%B7%B8%EB%A6%AC%EA%B3%A0_%EB%B4%84,"만물이 생성하는 봄. 숲에서 잡은 개구리와 뱀, 물고기에게 돌을 매달아 괴롭히는 짓궂은 장난에 빠져 천진한 웃음을 터트리는 아이. 그 모습을 지켜보던 노승은 잠든 아이의 등에 돌을 묶어둔다. 잠에서 깬 아이가 울먹이며 힘들다고 하소연하자, 노승은 잘못을 되돌려놓지 못하면 평생의 업이 될 것이라 이른다 아이가 자라 17세 소년이 되었을 때, 산사에 동갑내기 소녀가 요양하러 들어온다. 소년의 마음에 소녀를 향한 뜨거운 사랑이 차오르고, 노승도 그들의 사랑을 감지한다. 소녀가 떠난 후 더욱 깊어가는 사랑의 집착을 떨치지 못한 소년은 산사를 떠나고... 절을 떠난 후 십여년 만에 배신한 아내를 죽인 살인범이 되어 산사로 도피해 들어온 남자. 단풍만큼이나 붉게 타오르는 분노와 고통을 이기지 못하고 불상 앞에서 자살을 시도하자 그를 모질게 매질하는 노승. 남자는 노승이 바닥에 써준 반야심경을 새기며 마음을 다스리고... 남자를 떠나보낸 고요한 산사에서 노승은 다비식을 치른다. 중년의 나이로 폐허가 된 산사로 돌아온 남자. 노승의 사리를 수습해 얼음불상을 만들고, 겨울 산사에서 심신을 수련하며 내면의 평화를 구하는 나날을 보낸다. 절을 찾아온 이름 모를 여인이 어린 아이만을 남겨둔 채 떠나고... 노인이 된 남자는 어느새 자라난 동자승과 함께 산사의 평화로운 봄날을 보내고 있다. 동자승은 그 봄의 아이처럼 개구리와 뱀의 입속에 돌맹이를 집어넣는 장난을 치며 해맑은 웃음을 터트리고 있다."
허트 로커,https://ko.wikipedia.org/wiki/%ED%97%88%ED%8A%B8_%EB%A1%9C%EC%BB%A4,"이라크에서 특수 임무를 수행하는 폭발물 제거반 EOD팀. 작전 도중 폭발 사고로 분대장을 잃은 팀에 새로운 분대장 ‘제임스’가 부임하지만, 폭탄보다 더 위험한 단독적인 행동으로 인해 갈등을 겪는데.. 제대까지 남은 시간 D-38. 기꺼이 킬존을 선택한 한 남자의 이야기가 시작된다!"
로얄 테넌바움,https://ko.wikipedia.org/wiki/%EB%A1%9C%EC%96%84_%ED%85%8C%EB%84%8C%EB%B0%94%EC%9B%80,"로얄 테넌바움과 그의 아내 에슬린 테넌바움에게는 세 명의 어린 자녀가 있다. 태어날 때부터 천부적인 재능을 가진 이들 세 명의 자녀는 부모가 별거하는 바람에 그 충격으로 모두 뿔뿔이 흩어져서 산다. 채스(벤 스틸러)는 10대 초의 나이에 부동산 투자 전문가가 됐고 국제금융에 관해서도 믿기 어려울 정도로 해박한 지식을 갖고 있다. 입양된 딸인 마고(기네스 팰트로)는 극작가이며 15세 의 나이에 브레이버만 그란트(Braverman Grant) 상과 부상으로 5만 달러를 받은 경력이 있다. 훗날 퓰리처 상까지 수상한다. 리치(루크 윌슨)는 주니어 챔피언 테니스 선수이며 3년 연속 US 오픈 타이틀을 획득한 경력이 있다. 하나같이 천재였던 이들 세 남매들의 어린 시절은 20여 년에 걸친 배신과 실패 그리고 비극적인 사고로 인하여 그들의 기억 속에서 모두 사라져버린다. 그들의 천재성이 꽃을 피우지 못한 것은 모두 그들의 아버지 탓이었다. <로얄 테넌바움>의 드라마틱하고 감동적인 이야기는 산산조각 난 가족들이 20여 년의 세월이 지난 어느 겨울 날, 불치의 병에 걸렸다고 알려온 아버지 때문에 으로 한 집에서 다시 만나면서부터 시작된다."
캐롤,https://ko.wikipedia.org/wiki/%EC%BA%90%EB%A1%A4_(%EC%98%81%ED%99%94),"1950년대 뉴욕, 맨해튼 백화점 점원인 테레즈(루니 마라)와 손님으로 찾아온 캐롤(케이트 블란쳇)은 처음 만난 순간부터 거부할 수 없는 강한 끌림을 느낀다. 하나뿐인 딸을 두고 이혼 소송 중인 캐롤과 헌신적인 남자친구가 있지만 확신이 없던 테레즈, 각자의 상황을 잊을 만큼 통제할 수 없이 서로에게 빠져드는 감정의 혼란 속에서 둘은 확신하게 된다. 인생의 마지막에, 그리고 처음으로 찾아온 진짜 사랑임을…"
우리가 들려줄 이야기,https://ko.wikipedia.org/wiki/%EC%9A%B0%EB%A6%AC%EA%B0%80_%EB%93%A4%EB%A0%A4%EC%A4%84_%EC%9D%B4%EC%95%BC%EA%B8%B0,"사라 폴리는 돌아가신 어머니 다이앤에 대해 그들이 알고 있는 모든 걸 얘기해달라며 아버지 마이클 폴리와 가족들을 카메라 앞으로 초대한다. 그들이 기억하는 다이앤은 밝고 생기 넘치는 사람이었으며 자유분방하고 개성 강한 배우였다. 몇 번의 결혼 실패 후 운명의 상대 마이클을 만나게 되고, 고요히 침잠하는 물과 타오르는 불처럼 서로 정반대의 성격이던 두 사람은 42살의 늦은 나이에 사라 폴리를 낳는다. 그리고 어느 때부턴가 사라가 아버지를 닮지 않았다는 우스개 소리가 가족의 비밀처럼 자리잡게 된다. 다큐멘터리를 만들고 주변사람들을 인터뷰하면서 탐정처럼 자신이 모으게 된 모든 조각들을 펼쳐 보이던 그녀는 어느덧 자신의 출생의 비밀을 둘러싼 진실에 다다르게 되는데.."
타부,https://ko.wikipedia.org/w/index.php?title=%ED%83%80%EB%B6%80_(2012%EB%85%84_%EC%98%81%ED%99%94)&action=edit&redlink=1,"아이돌 연습생이던 은지는 자신을 스폰 해주던 진태에게 버림받고 친 언니인 선영의 집으로 향한다. 이젠 형부가 되어버린 첫사랑인 준환은 그런 은지를 따뜻하게 받아주지만 선영은 오랜만에 찾아온 은지를 어린애 취급하며 과거 아이돌 연습생을 포기했던 자신의 길을 걸을까 걱정한다. 그 후로도 은지와 선영의 사소한 다툼들이 이어지고 그때마다 준환은 은지를 보듬어주고 위로한다. 준환의 그런 모습에 은지는 준환에게 점점 의지하게 된다. 준환도 회사를 그만둔 사실은 은지에게 고백하며 그들은 그렇게 서로의 마음으로 조금씩 빠르게 스며들기 시작한다. 얼마 후, 선영은 일주일 간 집을 비우고 출장길에 오르고, 출장길에 오르는 날, 은지에게 그간의 다툼에 미안한 마음을 전한다. 쌍둥이 목각인형을 통해 서로의 추억을 공유한 두 사람. 그렇게 단둘만이 남게 된 집안. 과거 준환을 짝사랑했던 은지는 준환의 기사 등을 스크랩한 노트를 준환에게 보여주며 준환의 아픈 상처를 보듬어 주려 한다. 준환도 그런 은지에게 고마움을 느끼며 감추고 숨겨두었던 자신의 마음을 열기 시작한다. 결국 둘은 넘어선 안 될 선을 넘게 되고 일 주간의 뜨거운 여름날을 보내기로 한다. 시간이 지날수록 점점 서로에게 빠져드는 두 사람. 하지만 약속한 일주일이 시간이 다 되어가고 은지는 준환을 갖고 싶은 욕망에 언니를 향한 질투심까지 느끼게 된다..."
오직 사랑하는 이들만이 살아남는다,https://ko.wikipedia.org/wiki/%EC%98%A4%EC%A7%81_%EC%82%AC%EB%9E%91%ED%95%98%EB%8A%94_%EC%9D%B4%EB%93%A4%EB%A7%8C%EC%9D%B4_%EC%82%B4%EC%95%84%EB%82%A8%EB%8A%94%EB%8B%A4,"미국 디트로이트와 모로코 탕헤르라는 먼 거리에 떨어져 지내는 뱀파이어 커플 아담과 이브. 수세기에 걸쳐 사랑을 이어온 이들이지만 언더그라운드 뮤지션으로 활동 중인 아담은 인간 세상에 대한 염증으로 절망에 빠져 있다. 이브는 그를 위로하기 위해 디트로이트행 밤비행기에 몸을 싣고 마침내 두 사람은 재회한다. 그러나 만남의 기쁨도 잠시, 이브의 통제불능 여동생 애바의 갑작스런 방문은 숨겨두었던 뱀파이어의 본능을 일깨우기 시작하는데… 21세기 현대사회, 아담과 이브는 과연 영원한 삶과 사랑을 이어갈 수 있을까."
비포 선셋,https://ko.wikipedia.org/wiki/%EB%B9%84%ED%8F%AC_%EC%84%A0%EC%85%8B,"비엔나에서의 꿈같은 하루, 6개월 후의 어긋난 약속… 그리고 9년이 지난 오늘, 파리에서 다시 마주한 제시와 셀린느. 서로 같지만 다른 기억을 간직해 온 두 사람 사이에 묘한 기류가 감돈다. “그날 당신이 내 모든 것을 가져가 버린 것 같아” 그렇게 그 간의 진심을 서로에게 털어놓는 사이, 해는 저물고, 또다시 헤어짐의 순간이 다가오는데… 처음보다 짙은 그들의 두 번째 사랑, 우리는 반드시 지금을 기억하게 될 거야."
스프링 브레이커스,https://ko.wikipedia.org/wiki/%EC%8A%A4%ED%94%84%EB%A7%81_%EB%B8%8C%EB%A0%88%EC%9D%B4%EC%BB%A4%EC%8A%A4,"일상이 무료하고 따분한 네 명의 여대생. 그녀들만의 화려한 스프링 브레이크를 즐기기 위해 위험하고도 화려한 플랜을 세우게 된다. 레스토랑을 털어 경비를 마련한 네 명의 겁 없는 소녀들은 가장 화끈한 스프링 브레이크를 보내기 위한 여행을 시작한다. 뜨거운 태양이 내리쬐는 바닷가, 신나는 음악과 춤, 술과 젊음이 멈추지 않는 파티 같은 매일 밤이 계속되던 중 네 명의 소녀들은 강도행각이 발각되어 경찰에 연행된다. 그녀들을 지켜보고 있던 에일리언(제임스 프랭코)은 그녀들이 나올 수 있도록 도움을 주는 대신, 위험하고도 달콤한 제안을 하게되는데…"
인히어런트 바이스,https://ko.wikipedia.org/wiki/%EC%9D%B8%ED%9E%88%EC%96%B4%EB%9F%B0%ED%8A%B8_%EB%B0%94%EC%9D%B4%EC%8A%A4,"약물에 절어 사는 사설 탐정 ‘닥’. 어느 날 그의 전 여자친구가 갑작스레 사라진다. 그녀는 실종 전 그를 찾아와 현재 억만장자인 남자친구가 있는데, 그 남자친구의 부인과 부인의 남자친구가 이 억만장자를 납치해서 정신병원에 넣을 계획을 세우고 있다는 이야기를 꺼내며 자신을 도와주길 ‘닥’에게 요구한다. 일은 꼬이고, 이제 ‘닥’은 전 여자친구의 실종 사건을 둘러싼 미스터리를 해결하려 하는데…"
도그빌,https://ko.wikipedia.org/wiki/%EB%8F%84%EA%B7%B8%EB%B9%8C,"록키 산맥에 자리한 작은 마을 '도그빌'. 이 평온한 곳에 어느 날 밤 총소리가 들린다. 그리고 한 미모의 여자가 마을로 숨어 들어온다. 창백한 얼굴에 왠지 모를 불안감을 드리우고 있는 이 비밀스러운 여자의 이름은 '그레이스'. 그녀를 처음 발견한 '톰'은 다만 그녀가 갱들에게 쫓기는 신세라는 사실만 알 수 있을 뿐이다. 첫눈에 그녀에게 반한 그는 그레이스를 마을 사람들에게 인도하는데. 갑작스런 이방인의 등장에 경계심을 거두지 못하는 마을 사람들. 하지만 톰의 설득으로 그레이스에겐 마을에서 머물 수 있는 2주의 시간이 주어진다. 그리고 2주의 시간이 지난 뒤, 도그빌 사람들은 천사 같은 그녀를 받아 들이기로 결정한다. 고단한 방랑에 지친 그레이스에게 도그빌은 그렇게 행복한 마을이 되어가고, 그레이스는 자신을 보살펴주는 톰에게 호감을 느끼기 시작한다. 어느 날 마을에 경찰이 들이닥치고, 곳곳마다 그레이스를 찾는 현상 포스터가 나붙는다. 소박하고 착해 보이기만 하던 도그빌 사람들은 점점 그녀를 의심하면서 변하기 시작하고, 숨겨준다는 대가로 그레이스를 견딜 수 없는 노동과 성적 학대 속으로 몰아넣는다. 결국 그레이스는 마을을 탈출하기로 결심하지만 그녀의 계획은 수포로 돌아가고, 마을 사람들은 그녀가 도망가지 못하도록 개목걸이를 채우기까지 한다. 하지만 그들은 아직 모른다. 그레이스가 숨겨온 단 하나의 비밀을..."
잠수종과 나비,https://ko.wikipedia.org/wiki/%EC%9E%A0%EC%88%98%EC%A2%85%EA%B3%BC_%EB%82%98%EB%B9%84_(%EC%98%81%ED%99%94),유명 잡지 ‘엘르’ 편집장으로 남부럽지 않은 인생을 즐기던 장 도미니크 보비 갑작스러운 뇌졸중으로 온몸이 마비되고 신체 중 유일하게 왼쪽 눈꺼풀만 움직일 수 있게 된다 자유롭던 몸짓이 한순간 잠수종에 갇힌 남자 하지만 기억과 상상력에 날개를 달아 새로운 도약을 시작하는데… 침묵 속에서 세상을 써 내려간 남자의 아름다운 실화가 시작된다!
더 울프 오브 월 스트리트,https://ko.wikipedia.org/wiki/%EB%8D%94_%EC%9A%B8%ED%94%84_%EC%98%A4%EB%B8%8C_%EC%9B%94_%EC%8A%A4%ED%8A%B8%EB%A6%AC%ED%8A%B8,"세상을 발칵 뒤집은 희대의 사기극! 최고들이 만들어낸 거짓말 같은 실화! 화려한 언변, 수려한 외모, 명석한 두뇌를 지닌 조단 벨포트(레오나르도 디카프리오)는 주가 조작으로 월스트리트 최고의 억만장자가 된다. 주체할 수 없이 많은 돈을 손에 쥔 그는 술과 파티, 여자에게 아낌 없이 쏟아 붓고, 급기야 FBI의 표적이 되는데… 인생은 한 방! 제대로 사기치고 화끈하게 즐겨라!"
올모스트 페이머스,https://ko.wikipedia.org/wiki/%EC%98%AC%EB%AA%A8%EC%8A%A4%ED%8A%B8_%ED%8E%98%EC%9D%B4%EB%A8%B8%EC%8A%A4,"1973년, 샌 디에이고 고등학교를 다니는 15세의 윌리암 밀러(패트릭 후지트 분)는 친구들과 어울리지 못하는 괴짜이다. 록큰롤에 심취한 그에게는 레드 제플린, 페이시스, 더 후, 험블 파이 등의 명 그룹들의 음악만이 유일한 벗일 뿐이다. 우연한 기회에 록 매거진의 편집장인 록 비평의 선구자 레스터 뱅스(필립 세이모어 호프먼 분)와 친해진 윌리암은 최고 인기의 락그룹 블랙 사바스와 인터뷰할 수 있는 기회를 가지게 된다. 사바스의 공연무대 뒷편에서 유명세를 타기 일보직전(almost famous)의 신진 그룹 '스틸워터(Stillwater)'를 만나 색다른 감동을 느낀 그는 허풍을 쳐서 스틸워터에 대한 롤링 스톤지의 특집기사 작성권을 따내고 어머니(프랜시스 맥도먼드 분)의 암묵적 허락에 힘입어 밴드의 투어에 따라나선다. 투어 중에 그는 밴드의 리드 기타리스트로 인기 급부상중인 러셀 하몬드(빌리 크루덥 분)와 그의 재능을 질투하는 리드 싱어 제프 베베(제이슨 리 분) 사이에 팽팽한 긴장감이 형성되어 있음을 확인하게 되는 한편, 스틸워터의 열광적인 팬인 페니 레인(케이트 허드슨 분)과 사랑에 빠진다. 그런데 그녀는 이미 유부남인 하몬드와 그렇고 그런 관계(그루피: groupie)이다. 스틸워터에 대한 기사를 작성해야 하는 윌리암이 정작 발견한 것은 자신이 존경하고 사랑하는 사람들에 대한 진실과 마주칠 때의 고통이다."
리턴,https://ko.wikipedia.org/wiki/%EB%A6%AC%ED%84%B4_(%EC%98%81%ED%99%94),"심장병 수술을 받던 중 수술의 고통을 그대로 느끼는 '수술 중 각성'을 겪은 10살 나상우. 상우는 극심한 고통의 기억으로 이상행동을 보이고, 어른들은 상우의 아픈 기억을 봉인한다. 옛친구, 강욱환의 갑작스러운 방문 이후 자신을 둘러싼 인물들이 의문의 죽음을 맞고 있음을 알게된 엘리트 외과의 류재우. 더욱이 함께 일하는 마취의 장석호와 정신과 전문의 오치훈과 마찰까지, 류재우는 알 수 없는 사건들에 휘말리고 결국 아내 희진마저 갑작스러운 사고를 당한다. 계속되는 의문의 사건 중심에 25년 전 '수술 중 각성'을 겪은 나상우가 연관되어 있음을 알게 된 류재우. 그의 존재를 쫓을수록 재우에게는 뜻밖의 진실이 다가오는데... 외과의 류재우, 정신과의 오치훈, 마취의 장석호, 그리고 강욱환 25년 전 사라진 나상우는 누구인가?"
셰임,https://ko.wikipedia.org/wiki/%EC%85%B0%EC%9E%84_(2011%EB%85%84_%EC%98%81%ED%99%94),"7:30 샤워 10:00 회의 후 화장실 15:00 회사 컴퓨터 하드 드라이브 19:00 첼시의 핫 플레이스 바 22:00 허드슨 강변의 어두운 골목 24:00 침실의 노트북 마스터베이션, 포르노그래피, 원나잇스탠드, 콜걸, 음란 채팅... 성공한 뉴욕 여피, 하지만 24시간 섹스 중독에 사로잡혀 이중적 삶을 살아가던 브랜든. 그리고 그의 삶에 불쑥 찾아 온 씨씨. 은밀한 이중 생활이 위태로워지자 브랜든은 점점 더 수위 높은 쾌락을 탐닉하게 되는데..."
시리어스 맨,https://ko.wikipedia.org/wiki/%EC%8B%9C%EB%A6%AC%EC%96%B4%EC%8A%A4_%EB%A7%A8,"대학에서 물리학을 가르치는 래리(마이클 스터버그)는 악재가 겹치면서 꼬여버린 생활 때문에 스트레스를 받는다. 아내는 자신의 친구와 바람이 나 이혼을 선언하고, 아들은 학교에서 말썽만 부리고, 딸은 코를 성형하겠다며 아빠의 지갑에 손을 대기 시작한다. 게다가 대학 종신재직권 심사에서 누군가의 제보로 낙마할 위기까지 겹치는 래리. 자꾸만 꼬여가는 인생이 억울했던 그는 ‘왜 자신에게만 이런 일이 일어나는지’ 신에게 묻고 싶어진다. 래리는 신을 대신할 세 명의 랍비를 찾아가는데……. 그들을 통해 진정한 삶의 의미를 찾을 수 있을까?"
A.I.,https://ko.wikipedia.org/wiki/A.I.,"과학문명은 천문학적 속도로 발전하고 있지만 극지방의 해빙으로 도시들은 물에 잠기고 천연자원은 고갈되어 가던 미래의 지구. 모든 생활을 감시받고, 먹는 음식조차 통제되는 그 세계에서 인간들은 인공지능 (Artificial Intelligence)을 가진 인조인간들의 봉사를 받으며 살아간다. 정원가꾸기, 집안 일, 말 동무등 로봇이 인간을 위해 해줄수 있는 일은 무한하다. 단 한가지 '사랑'만 빼고... 로봇에게 '감정'을 주입시키는 것은 로봇공학 발전의 마지막 관문이자, 논란의 쟁점이기도 했다. 인간들은 로봇을 정교한 가재 도구로 여길 뿐, 그 이상의 것을 용납하지 않았다. 그러나 많은 부부가 자식을 가질 수 없게 되면서 인간들은 로봇에게서 가재 도구 이상의 가치를 찾게 된다. 어느날 하비 박사는 감정이 있는 로봇을 만들겠다고 선언한다. 하비 박사의 계획에 따라 로봇 회사 Cybertronics Manufacturing을 통해 감정을 가진 최초의 인조인간 데이빗이 탄생하고, 데이빗은 Cybertronics사의 한 직원, 헨리 스윈튼의 집에 입양된다. 인간을 사랑하게끔 프로그래밍된 최초의 로봇 소년 데이빗. 스윈튼 부부의 친아들 마틴은 불치병에 걸려 치료약이 개발될 때까지 냉동된 상태다. 데이빗은 그들 부부의 아들 역할을 하며 인간사회에 적응해간다. 스윈튼 부부를 부모로 여기던 데이빗은 마틴이 퇴원하면서 버려지고 만다. 엄마가 들려준 피노키오 동화를 떠올리며 진짜 인간이 되어 잃어버린 엄마의 사랑을 되찾을 수 있다고 생각하는 데이빗은 자신의 장난감이자 친구이며 보호자인 테디 베어를 데리고 여행을 떠난다. 도중에 만난 남창 로봇 지골로 조가 데이빗과 동행하고 두 사이보그는 힘겨운 여정을 거치며 수몰된 맨하탄까지 찾아가지만..."
그녀,https://ko.wikipedia.org/wiki/%EA%B7%B8%EB%85%80_(%EC%98%81%ED%99%94),"다른 사람의 편지를 써주는 대필 작가로 일하고 있는 ‘테오도르’는 타인의 마음을 전해주는 일을 하고 있지만 정작 자신은 아내와 별거 중인 채 외롭고 공허한 삶을 살아가고 있다. 어느 날, 스스로 생각하고 느끼는 인공지능 운영체제 ‘사만다’를 만나게 되고, 자신의 말에 귀를 기울이며 이해해주는 ‘사만다’로 인해 조금씩 상처를 회복하고 행복을 되찾기 시작한 ‘테오도르’는 어느새 점점 그녀에게 사랑의 감정을 느끼게 되는데..."
예언자,https://ko.wikipedia.org/wiki/%EC%98%88%EC%96%B8%EC%9E%90_(%EC%98%81%ED%99%94),어느 날 그는 빗방울 소리를 모스부호로 착각한다. 그런데 그 내용이 심상치 않다.
파 프롬 헤븐,https://ko.wikipedia.org/wiki/%ED%8C%8C_%ED%94%84%EB%A1%AC_%ED%97%A4%EB%B8%90,"가장 행복해 보이는 그녀의 비밀일기 완벽한 결혼…어느 날 우연히 알게 된 남편의 비밀 나 ‘캐시’는 누가 봐도 행복하고 완벽한 결혼생활을 하고 있다. 어느 날, 늦게까지 야근하는 남편을 위해 도시락을 들고 사무실을 방문했다. 반가이 문을 연 순간…남편이 다른 남자와 키스하고 있다. 당황한 나는 곧바로 집에 돌어와, 불꺼진 침실에 한참을 앉아있었다. 뒤늦게 들어온 남편은 어렵게 말을 꺼냈다. “고백할 게 있어. 나, 예전부터…” 혼란스럽기만한 나에게 남편의 고백은 차라리 고마웠다. 그리고 생각했다. 남편은 바람핀 게 아니라 아픈 거라고. 고치면 나아질 수 있다고… 그날 이후 남편은 치료를 받기 시작했고, 난 우리의 사랑을 위해 더욱 노력했다. 한 사람만을 향해있던 내 마음에 서서히 바람이 불기 시작했다… 마이애미로 훌쩍 여행도 함께 떠나보지만, 남편의 우울증은 날로 심해져갔다. 그 무렵 새로 온 정원사 ‘레이몬드’는, 친구에게조차 말할 수 없던 나의 비밀스런 이야기를 나누는 유일한 사람이었다. 사심없이 그에게 속내를 털어놓고 나면 지친 마음이 한결 가벼워지곤 했다. 많은 것이 달랐지만, 함께 있으면 편하고 좋은 우린, 둘도 없는 친구 같았다. 그런데 어느 날, 그가 사랑을 고백해왔다. 한 사람만을 향해있던 내 사랑이 지금 흔.들.리.고.있.다."
아멜리에,https://ko.wikipedia.org/wiki/%EC%95%84%EB%A9%9C%EB%A6%AC%EC%97%90,"이름: 아멜리 풀랑 직업: 몽마르트르 두 개의 풍차 카페 직원 특징: 취미 부자 금요일 저녁, 혼자서 영화 보는 것을 즐기는 아멜리는 크렘 브륄레의 캐러멜을 티스푼으로 깨트리거나 생 마르탱 운하에서 하는 물수제비뜨기를 좋아한다. 현재 남자친구는 없으며 그녀의 주변은 늘 독특한 성격의 사람들로 북적인다. 세월이 흘러도 혼자만의 시간과 여유를 즐기던 아멜리에게 어느 날, 운명의 사건이 찾아왔다. 8월 29일, 48시간 뒤 그녀의 삶은 완전히 바뀔 것이다! 물론 그녀는 아직 이 사실을 알지 못하지만..."
스포트라이트,https://ko.wikipedia.org/wiki/%EC%8A%A4%ED%8F%AC%ED%8A%B8%EB%9D%BC%EC%9D%B4%ED%8A%B8_(2015%EB%85%84_%EC%98%81%ED%99%94),"미국의 3대 일간지 중 하나인 보스턴 글로브 내 ‘스포트라이트’팀은 가톨릭 보스턴 교구 사제들의 아동 성추행 사건을 취재한다. 하지만 사건을 파헤치려 할수록 더욱 굳건히 닫히는 진실의 장벽. 결코 좌절할 수 없었던 끈질긴 ‘스포트라이트’팀은 추적을 멈추지 않고, 마침내 성스러운 이름 속에 감춰졌던 사제들의 얼굴이 드러나는데… ‘스포트라이트’팀이 추적한 충격적인 스캔들이 밝혀진다!"
얼굴없는 여자,https://ko.wikipedia.org/w/index.php?title=%EC%96%BC%EA%B5%B4%EC%97%86%EB%8A%94_%EC%97%AC%EC%9E%90&action=edit&redlink=1,"2015년에 개봉한 미국의 드라마 영화이다. 톰 매카시가 감독을 맡았으며, 매카시와 조시 싱어가 각본을 맡았다. 이 영화는 매사추세츠주 가톨릭 교회에서 10여년간 벌어진 아동 성추행 스캔들을 파헤쳐 퓰리처상을 수상한 <보스턴 글로브> ‘스포트라이트’ 팀 기자들의 이야기를 그리고 있다. 마크 러펄로, 마이클 키턴, 레이철 매캐덤스, 리브 슈라이버, 존 슬래터리, 스탠리 투치가 출연한다. 2015년 9월, 베네치아 영화제에서 첫 선을 보였으며, 2015년 11월 6일 미국에서 제한 상영을 하였고 그로부터 3주 뒤인 2016년 11월 25일 미국 전역에서 개봉되었다. 미국 아카데미상 각본상과 최우수 작품상을 수상하였다."
피아니스트,https://ko.wikipedia.org/wiki/%ED%94%BC%EC%95%84%EB%8B%88%EC%8A%A4%ED%8A%B8_(2002%EB%85%84_%EC%98%81%ED%99%94),"""사랑한다면... 내가 시키는 대로 해"" 유명 음악학교의 피아노 교수 ‘에리카’는 잘생긴 외모와 뛰어난 음악적 재능을 가진 공대생 ‘월터’를 만난다. 첫눈에 반한 그의 적극적인 애정공세에 외롭고 쓸쓸했던 그녀의 일상에 조금씩 변화가 생기기 시작하고, 머뭇거림도 잠시, 에리카는 자신이 꿈꿔왔던 은밀하고도 치명적인 방식의 사랑을 요구하는데…"
